"gene_id","gene_name","gene_biotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000007237","GAS7","protein_coding",64.5350986805253,2.12398687189531,0.249196215460248,8.79697141970334,1.40558089249594e-18,5.31794957815551e-17
"ENSG00000187792","ZNF70","protein_coding",106.902093420522,1.52335634903467,0.178910409478952,8.77880680472878,1.65218050073812e-18,6.20629803812984e-17
"ENSG00000173621","LRFN4","protein_coding",194.587693808689,-1.03878341422703,0.122155421092368,-8.76525447798414,1.86355235473542e-18,6.98367351559639e-17
"ENSG00000186594","MIR22HG","lncRNA",64.9563865113039,2.42409569186185,0.285738461016677,8.75620350259959,2.01936981211726e-18,7.54966766013603e-17
"ENSG00000125813","PAX1","protein_coding",39.0189483448971,3.43849119600833,0.400889012966587,8.75487580422935,2.04328360645854e-18,7.6210131108975e-17
"ENSG00000163683","SMIM14","protein_coding",108.624568670579,1.60856119412706,0.190390834750079,8.74939274145575,2.14503898678745e-18,7.98166983361923e-17
"ENSG00000205002","AARD","protein_coding",60.1803989247732,2.21444473747417,0.261683212842435,8.72456011306869,2.67217314109748e-18,9.80438968537092e-17
"ENSG00000117308","GALE","protein_coding",215.455830692365,1.08199459471897,0.128226161098334,8.72150786875339,2.74521156280386e-18,1.00490029759528e-16
"ENSG00000138378","STAT4","protein_coding",42.0103295455928,3.31446884439193,0.388705630653583,8.71483372528615,2.91185715971977e-18,1.06097853138334e-16
"ENSG00000170161","FAM88B","lncRNA",207.703571418197,1.0387576315647,0.125615936531004,8.54951542772227,1.23606348007683e-17,4.3104980546503e-16
"ENSG00000074410","CA12","protein_coding",166.765751846315,1.19527508497305,0.144643286773578,8.5383462080287,1.3615645506262e-17,4.71083419193632e-16
"ENSG00000128594","LRRC4","protein_coding",46.2604261924199,2.8208462902589,0.339901147646937,8.53584670188709,1.3913273469616e-17,4.80327605098756e-16
"ENSG00000204054","LINC00963","lncRNA",158.142150798042,1.16959125013005,0.141953392115111,8.52407084672559,1.54041325957042e-17,5.29479302750382e-16
"ENSG00000101844","ATG4A","protein_coding",227.088379715914,1.00974399292024,0.122418564193501,8.50986895504074,1.74130042445154e-17,5.94642787804587e-16
"ENSG00000163249","CCNYL1","protein_coding",228.934343009609,1.06462200474503,0.129219797342677,8.50695287266748,1.78564070124291e-17,6.0846767480582e-16
"ENSG00000170162","VGLL2","protein_coding",70.8846990822409,1.91400103971859,0.234177611978654,8.46131654202249,2.64375716550163e-17,8.95076326182817e-16
"ENSG00000270141","TERC","lncRNA",121.728229459356,-1.35122663205443,0.166983013502495,-8.40541661595535,4.26345382371985e-17,1.43115980801762e-15
"ENSG00000169242","EFNA1","protein_coding",135.819571496909,1.23431233539332,0.152699256730077,8.37156955182754,5.68557977546576e-17,1.87268041999005e-15
"ENSG00000008735","MAPK8IP2","protein_coding",100.001465927018,-1.35601432295143,0.169192744260124,-8.33244097667445,7.91923423519851e-17,2.58678589086391e-15
"ENSG00000221968","FADS3","protein_coding",190.053820279164,1.07984921702785,0.135466314986433,8.27183987565883,1.31907384597414e-16,4.25583396072269e-15
"ENSG00000168032","ENTPD3","protein_coding",50.5818587774688,5.86568961054604,0.712844948967019,8.14124607072609,3.91230343186388e-16,1.23202417653725e-14
"ENSG00000086619","ERO1B","protein_coding",169.751656360967,1.11964535033041,0.14344756770358,8.09538216011719,5.70848512575421e-16,1.77944368244908e-14
"ENSG00000092096","SLC22A17","protein_coding",109.204883256115,1.40714086742493,0.183502180176423,8.00060153715686,1.2381284594121e-15,3.75652936618168e-14
"ENSG00000198088","NUP62CL","protein_coding",148.640598226871,1.14739836426749,0.149623868916038,7.96021236118503,1.71744259643163e-15,5.20078538270668e-14
"ENSG00000105376","ICAM5","protein_coding",78.3970639820638,1.72112512555212,0.225018111750794,7.95821160610545,1.74543665770781e-15,5.27543182924448e-14
"ENSG00000178033","CALHM5","protein_coding",36.4550592576924,4.03005806738801,0.514836094184684,7.94898426015739,1.88046940587314e-15,5.67268944865402e-14
"ENSG00000158467","AHCYL2","protein_coding",99.384906110727,1.40713014046629,0.18398735572439,7.9477004657686,1.90005386229069e-15,5.72083011170997e-14
"ENSG00000196177","ACADSB","protein_coding",166.180126241949,1.07312323925811,0.141296737638596,7.88886820642374,3.04939344586439e-15,9.06031645864452e-14
"ENSG00000128165","ADM2","protein_coding",48.3759802533237,2.60891547105908,0.341974421596443,7.88811112500362,3.06794525712695e-15,9.0983030679872e-14
"ENSG00000177888","ZBTB41","protein_coding",121.309880832268,1.24760480634187,0.165794861355451,7.84191041107473,4.43742922674547e-15,1.30371174879634e-13
"ENSG00000196220","SRGAP3","protein_coding",70.6643681038585,1.81464026681367,0.242448751106102,7.81057601983439,5.69272107118371e-15,1.64193894588785e-13
"ENSG00000135241","PNPLA8","protein_coding",184.902945364529,1.02205177614952,0.136332591575059,7.78600755238634,6.91598179032131e-15,1.98028030319237e-13
"ENSG00000124374","PAIP2B","protein_coding",144.002449105299,1.12624602473569,0.150945256147118,7.77163252029568,7.74809592282886e-15,2.2065290500807e-13
"ENSG00000138678","GPAT3","protein_coding",68.4965555236703,1.65401052381999,0.22260800894089,7.76585918931699,8.1093605031969e-15,2.30525010196284e-13
"ENSG00000172594","SMPDL3A","protein_coding",95.4975417487167,1.40301538846574,0.189370542294191,7.7371199851706,1.016940795325e-14,2.87017440569633e-13
"ENSG00000167191","GPRC5B","protein_coding",139.046784242381,1.16963035641532,0.158038757066048,7.72070053101253,1.15692080485601e-14,3.24781842316963e-13
"ENSG00000181035","SLC25A42","protein_coding",142.64735773514,1.13512081291101,0.153606803684867,7.7066994914843,1.29113344064302e-14,3.6053473085e-13
"ENSG00000139793","MBNL2","protein_coding",110.943810849157,1.31697115172555,0.178666091205431,7.68655794045717,1.5114625233487e-14,4.19830004064655e-13
"ENSG00000227199","ST7-AS1","lncRNA",62.8107653131062,1.97643751789586,0.268562302052558,7.68020744002089,1.58831181884271e-14,4.39627992383886e-13
"ENSG00000188092","GPR89B","protein_coding",162.031328650936,1.06585764104989,0.144725215377333,7.67849393583844,1.60969776640921e-14,4.43989539521645e-13
"ENSG00000170961","HAS2","protein_coding",77.5485746006828,-1.51171997489467,0.207125117835927,-7.62684423532304,2.40569971950298e-14,6.5102443352656e-13
"ENSG00000227640","SOX21-AS1","lncRNA",120.432878759178,1.1833951882064,0.162318670457451,7.61285321771245,2.68110218195904e-14,7.20609014050558e-13
"ENSG00000179066","","lncRNA",42.8754234271691,2.48174023596588,0.339765154103282,7.59676606601203,3.03622680767931e-14,8.11907632961975e-13
"ENSG00000136732","GYPC","protein_coding",164.897131615347,1.04111350734455,0.143499555557851,7.56894142182561,3.76277766492052e-14,1.00279295978802e-12
"ENSG00000138835","RGS3","protein_coding",45.1178231249203,2.16078291246937,0.298767335579608,7.55537539117128,4.17653505843876e-14,1.10931302385502e-12
"ENSG00000189114","BLOC1S3","protein_coding",144.23755213596,1.07013935293,0.147879632539854,7.54910885326645,4.38246481710143e-14,1.16010314462096e-12
"ENSG00000278175","GLIDR","lncRNA",145.534614008083,1.05654615755507,0.147289596249485,7.48957086317093,6.90991687391564e-14,1.80492977681734e-12
"ENSG00000272173","","lncRNA",34.4724192112307,2.84897919709685,0.395687467375231,7.47473479392654,7.73597075419288e-14,2.01403317803467e-12
"ENSG00000176142","TMEM39A","protein_coding",157.217631546488,1.05824075848968,0.147768894922644,7.46719716546569,8.19209761815099e-14,2.12927057860903e-12
"ENSG00000148600","CDHR1","protein_coding",56.213223422971,1.82689190175114,0.256189065235714,7.46323139855123,8.44258860336442e-14,2.18717110665485e-12
"ENSG00000104213","PDGFRL","protein_coding",88.2153101118656,1.37601751002182,0.193440530985481,7.45953092177014,8.68310503392044e-14,2.24579259213382e-12
"ENSG00000259024","TVP23C-CDRT4","protein_coding",52.1897927644904,2.02322087418112,0.284705654222023,7.42842030839176,1.09902262108956e-13,2.83785268296728e-12
"ENSG00000138650","PCDH10","protein_coding",145.806259241671,1.09681668916947,0.154871349111835,7.40054642981336,1.35625237816171e-13,3.48495012544906e-12
"ENSG00000172965","MIR4435-2HG","lncRNA",66.6813199854071,1.76070590331774,0.250885515378795,7.36481520508194,1.7739242846228e-13,4.52867369554918e-12
"ENSG00000239704","CDRT4","protein_coding",49.4971173369615,2.08283483619627,0.295968899926709,7.36231355824285,1.80749780873875e-13,4.60692939070619e-12
"ENSG00000074416","MGLL","protein_coding",47.0720236902008,1.89857742516933,0.274675857595934,7.28312367017878,3.26177956000813e-13,8.104109624921e-12
"ENSG00000136010","ALDH1L2","protein_coding",111.608319188836,1.31283860826315,0.190166985737205,7.23534634897839,4.64342580907076e-13,1.14467701546421e-11
"ENSG00000275074","NUDT18","protein_coding",75.9843766157608,1.44521514672641,0.210181314608049,7.22961200279369,4.8437588885794e-13,1.1884911972802e-11
"ENSG00000100105","PATZ1","protein_coding",134.044231116333,-1.00308941183274,0.145030801627418,-7.22585468747037,4.97959988194419e-13,1.21992464809679e-11
"ENSG00000160685","ZBTB7B","protein_coding",140.339069698681,1.03748686315635,0.151273931540366,7.18613172388274,6.66527425297835e-13,1.61781587521907e-11
"ENSG00000153714","LURAP1L","protein_coding",43.1334158013326,2.13453629444581,0.311427993566317,7.17256112709205,7.36075307527271e-13,1.78114419123585e-11
"ENSG00000172071","EIF2AK3","protein_coding",134.1383795107,1.09884400724212,0.161010828157794,7.15899664989874,8.12696721151871e-13,1.95456039170931e-11
"ENSG00000139508","SLC46A3","protein_coding",69.305178473375,1.46793879538272,0.217663982128431,7.11763697872935,1.09793085428405e-12,2.61662463565550e-11
"ENSG00000233822","H2BC15","protein_coding",37.244064750434,2.67121594584877,0.39207987832352,7.10601158424059,1.19444393125258e-12,2.82954082633211e-11
"ENSG00000012822","CALCOCO1","protein_coding",120.365348937807,1.08467977847144,0.160261667850446,7.10032838766382,1.24460796171634e-12,2.93954787604771e-11
"ENSG00000179454","KLHL28","protein_coding",123.656742771501,1.12798943159379,0.166542803023289,7.09921277371948,1.25469514919732e-12,2.95894250655997e-11
